InstanceID,Run,Fitness,BestKnown
990,0,-68887.00,-70459.00
990,1,-69381.00,-70459.00
990,2,-70177.00,-70459.00
990,3,-68265.00,-70459.00
990,4,-69717.00,-70459.00
990,5,-69453.00,-70459.00
990,6,-70183.00,-70459.00
990,7,-69897.00,-70459.00
990,8,-69043.00,-70459.00
990,9,-69603.00,-70459.00
990,10,-70163.00,-70459.00
990,11,-70151.00,-70459.00
990,12,-69487.00,-70459.00
990,13,-69981.00,-70459.00
990,14,-70325.00,-70459.00
990,15,-69919.00,-70459.00
990,16,-69553.00,-70459.00
990,17,-70121.00,-70459.00
990,18,-68969.00,-70459.00
990,19,-68849.00,-70459.00
990,20,-68847.00,-70459.00
990,21,-69959.00,-70459.00
990,22,-69281.00,-70459.00
990,23,-68591.00,-70459.00
990,24,-70051.00,-70459.00
990,25,-69519.00,-70459.00
990,26,-69345.00,-70459.00
990,27,-69395.00,-70459.00
990,28,-69269.00,-70459.00
990,29,-69631.00,-70459.00
991,0,-99034.00,-102182.00
991,1,-98040.00,-102182.00
991,2,-98234.00,-102182.00
991,3,-100070.00,-102182.00
991,4,-96534.00,-102182.00
991,5,-99386.00,-102182.00
991,6,-98172.00,-102182.00
991,7,-97992.00,-102182.00
991,8,-97530.00,-102182.00
991,9,-96502.00,-102182.00
991,10,-99266.00,-102182.00
991,11,-98684.00,-102182.00
991,12,-96706.00,-102182.00
991,13,-99716.00,-102182.00
991,14,-98536.00,-102182.00
991,15,-97734.00,-102182.00
991,16,-97030.00,-102182.00
991,17,-98940.00,-102182.00
991,18,-100412.00,-102182.00
991,19,-97462.00,-102182.00
991,20,-98630.00,-102182.00
991,21,-97660.00,-102182.00
991,22,-97742.00,-102182.00
991,23,-98740.00,-102182.00
991,24,-98906.00,-102182.00
991,25,-98812.00,-102182.00
991,26,-97398.00,-102182.00
991,27,-97952.00,-102182.00
991,28,-99184.00,-102182.00
991,29,-96422.00,-102182.00
992,0,-107909.00,-112475.00
992,1,-108797.00,-112475.00
992,2,-109635.00,-112475.00
992,3,-107523.00,-112475.00
992,4,-108665.00,-112475.00
992,5,-107889.00,-112475.00
992,6,-109207.00,-112475.00
992,7,-108961.00,-112475.00
992,8,-108157.00,-112475.00
992,9,-108653.00,-112475.00
992,10,-109367.00,-112475.00
992,11,-106781.00,-112475.00
992,12,-108589.00,-112475.00
992,13,-108869.00,-112475.00
992,14,-108059.00,-112475.00
992,15,-108995.00,-112475.00
992,16,-108909.00,-112475.00
992,17,-109727.00,-112475.00
992,18,-108245.00,-112475.00
992,19,-108683.00,-112475.00
992,20,-108831.00,-112475.00
992,21,-109877.00,-112475.00
992,22,-109009.00,-112475.00
992,23,-109249.00,-112475.00
992,24,-106815.00,-112475.00
992,25,-108861.00,-112475.00
992,26,-108811.00,-112475.00
992,27,-109061.00,-112475.00
992,28,-109349.00,-112475.00
992,29,-107423.00,-112475.00
993,0,-94038.00,-96038.00
993,1,-94152.00,-96038.00
993,2,-93408.00,-96038.00
993,3,-94798.00,-96038.00
993,4,-92678.00,-96038.00
993,5,-93600.00,-96038.00
993,6,-93872.00,-96038.00
993,7,-93112.00,-96038.00
993,8,-94814.00,-96038.00
993,9,-93490.00,-96038.00
993,10,-94664.00,-96038.00
993,11,-94048.00,-96038.00
993,12,-93500.00,-96038.00
993,13,-94462.00,-96038.00
993,14,-93594.00,-96038.00
993,15,-94282.00,-96038.00
993,16,-94540.00,-96038.00
993,17,-92706.00,-96038.00
993,18,-94404.00,-96038.00
993,19,-95102.00,-96038.00
993,20,-93678.00,-96038.00
993,21,-93064.00,-96038.00
993,22,-93584.00,-96038.00
993,23,-94102.00,-96038.00
993,24,-94838.00,-96038.00
993,25,-93136.00,-96038.00
993,26,-94184.00,-96038.00
993,27,-93124.00,-96038.00
993,28,-93408.00,-96038.00
993,29,-93638.00,-96038.00
994,0,-41304.00,-41790.00
994,1,-41342.00,-41790.00
994,2,-41836.00,-41790.00
994,3,-41046.00,-41790.00
994,4,-41676.00,-41790.00
994,5,-41428.00,-41790.00
994,6,-41620.00,-41790.00
994,7,-41094.00,-41790.00
994,8,-41116.00,-41790.00
994,9,-41668.00,-41790.00
994,10,-41502.00,-41790.00
994,11,-41132.00,-41790.00
994,12,-41380.00,-41790.00
994,13,-41090.00,-41790.00
994,14,-41934.00,-41790.00
994,15,-42152.00,-41790.00
994,16,-40624.00,-41790.00
994,17,-41494.00,-41790.00
994,18,-41222.00,-41790.00
994,19,-42016.00,-41790.00
994,20,-41564.00,-41790.00
994,21,-41932.00,-41790.00
994,22,-41910.00,-41790.00
994,23,-41348.00,-41790.00
994,24,-41022.00,-41790.00
994,25,-41238.00,-41790.00
994,26,-41526.00,-41790.00
994,27,-41126.00,-41790.00
994,28,-41558.00,-41790.00
994,29,-41420.00,-41790.00
995,0,-70849.00,-72707.00
995,1,-70959.00,-72707.00
995,2,-71109.00,-72707.00
995,3,-71799.00,-72707.00
995,4,-71167.00,-72707.00
995,5,-71161.00,-72707.00
995,6,-71109.00,-72707.00
995,7,-70737.00,-72707.00
995,8,-71241.00,-72707.00
995,9,-70815.00,-72707.00
995,10,-71303.00,-72707.00
995,11,-71211.00,-72707.00
995,12,-71319.00,-72707.00
995,13,-71371.00,-72707.00
995,14,-70861.00,-72707.00
995,15,-71665.00,-72707.00
995,16,-71015.00,-72707.00
995,17,-69801.00,-72707.00
995,18,-72111.00,-72707.00
995,19,-70907.00,-72707.00
995,20,-70811.00,-72707.00
995,21,-71083.00,-72707.00
995,22,-70375.00,-72707.00
995,23,-72393.00,-72707.00
995,24,-70541.00,-72707.00
995,25,-70753.00,-72707.00
995,26,-71157.00,-72707.00
995,27,-71275.00,-72707.00
995,28,-70281.00,-72707.00
995,29,-71807.00,-72707.00
996,0,-112821.00,-115145.00
996,1,-112329.00,-115145.00
996,2,-114379.00,-115145.00
996,3,-111529.00,-115145.00
996,4,-113553.00,-115145.00
996,5,-113429.00,-115145.00
996,6,-112755.00,-115145.00
996,7,-112509.00,-115145.00
996,8,-112899.00,-115145.00
996,9,-112287.00,-115145.00
996,10,-112677.00,-115145.00
996,11,-113397.00,-115145.00
996,12,-113461.00,-115145.00
996,13,-113173.00,-115145.00
996,14,-111073.00,-115145.00
996,15,-112121.00,-115145.00
996,16,-113677.00,-115145.00
996,17,-112803.00,-115145.00
996,18,-112155.00,-115145.00
996,19,-113347.00,-115145.00
996,20,-113227.00,-115145.00
996,21,-112243.00,-115145.00
996,22,-113097.00,-115145.00
996,23,-112677.00,-115145.00
996,24,-113515.00,-115145.00
996,25,-111605.00,-115145.00
996,26,-112623.00,-115145.00
996,27,-113469.00,-115145.00
996,28,-113515.00,-115145.00
996,29,-112197.00,-115145.00
997,0,-180496.00,-187096.00
997,1,-177676.00,-187096.00
997,2,-177632.00,-187096.00
997,3,-180382.00,-187096.00
997,4,-179612.00,-187096.00
997,5,-177844.00,-187096.00
997,6,-179178.00,-187096.00
997,7,-179086.00,-187096.00
997,8,-181188.00,-187096.00
997,9,-179876.00,-187096.00
997,10,-179196.00,-187096.00
997,11,-179768.00,-187096.00
997,12,-179084.00,-187096.00
997,13,-180050.00,-187096.00
997,14,-175992.00,-187096.00
997,15,-176812.00,-187096.00
997,16,-179058.00,-187096.00
997,17,-179394.00,-187096.00
997,18,-181306.00,-187096.00
997,19,-179486.00,-187096.00
997,20,-177882.00,-187096.00
997,21,-178740.00,-187096.00
997,22,-181656.00,-187096.00
997,23,-179740.00,-187096.00
997,24,-175460.00,-187096.00
997,25,-180300.00,-187096.00
997,26,-179452.00,-187096.00
997,27,-178174.00,-187096.00
997,28,-179820.00,-187096.00
997,29,-179952.00,-187096.00
998,0,-85394.00,-87290.00
998,1,-86572.00,-87290.00
998,2,-86548.00,-87290.00
998,3,-86306.00,-87290.00
998,4,-86190.00,-87290.00
998,5,-85828.00,-87290.00
998,6,-86076.00,-87290.00
998,7,-85866.00,-87290.00
998,8,-86598.00,-87290.00
998,9,-86798.00,-87290.00
998,10,-87390.00,-87290.00
998,11,-85898.00,-87290.00
998,12,-85536.00,-87290.00
998,13,-85692.00,-87290.00
998,14,-86462.00,-87290.00
998,15,-86136.00,-87290.00
998,16,-85532.00,-87290.00
998,17,-86638.00,-87290.00
998,18,-86194.00,-87290.00
998,19,-86898.00,-87290.00
998,20,-85204.00,-87290.00
998,21,-86042.00,-87290.00
998,22,-86846.00,-87290.00
998,23,-86478.00,-87290.00
998,24,-87216.00,-87290.00
998,25,-86732.00,-87290.00
998,26,-85402.00,-87290.00
998,27,-85336.00,-87290.00
998,28,-86114.00,-87290.00
998,29,-86998.00,-87290.00
999,0,-97717.00,-101785.00
999,1,-98421.00,-101785.00
999,2,-100163.00,-101785.00
999,3,-99073.00,-101785.00
999,4,-98735.00,-101785.00
999,5,-99385.00,-101785.00
999,6,-100287.00,-101785.00
999,7,-99997.00,-101785.00
999,8,-99043.00,-101785.00
999,9,-98551.00,-101785.00
999,10,-100231.00,-101785.00
999,11,-99573.00,-101785.00
999,12,-99199.00,-101785.00
999,13,-98709.00,-101785.00
999,14,-99175.00,-101785.00
999,15,-98687.00,-101785.00
999,16,-98703.00,-101785.00
999,17,-98921.00,-101785.00
999,18,-97623.00,-101785.00
999,19,-98993.00,-101785.00
999,20,-98945.00,-101785.00
999,21,-98931.00,-101785.00
999,22,-100381.00,-101785.00
999,23,-100385.00,-101785.00
999,24,-99627.00,-101785.00
999,25,-99241.00,-101785.00
999,26,-99601.00,-101785.00
999,27,-98569.00,-101785.00
999,28,-99545.00,-101785.00
999,29,-100531.00,-101785.00
