InstanceID,Run,Fitness,BestKnown
990,0,-56703.00,-70459.00
990,1,-61779.00,-70459.00
990,2,-59195.00,-70459.00
990,3,-61301.00,-70459.00
990,4,-59965.00,-70459.00
990,5,-61223.00,-70459.00
990,6,-60789.00,-70459.00
990,7,-59179.00,-70459.00
990,8,-60957.00,-70459.00
990,9,-60551.00,-70459.00
990,10,-60873.00,-70459.00
990,11,-59771.00,-70459.00
990,12,-60137.00,-70459.00
990,13,-61043.00,-70459.00
990,14,-60367.00,-70459.00
990,15,-60711.00,-70459.00
990,16,-59997.00,-70459.00
990,17,-60733.00,-70459.00
990,18,-61519.00,-70459.00
990,19,-59953.00,-70459.00
990,20,-61071.00,-70459.00
990,21,-60383.00,-70459.00
990,22,-60997.00,-70459.00
990,23,-60137.00,-70459.00
990,24,-58773.00,-70459.00
990,25,-61071.00,-70459.00
990,26,-59771.00,-70459.00
990,27,-59845.00,-70459.00
990,28,-60093.00,-70459.00
990,29,-61379.00,-70459.00
991,0,-80776.00,-102182.00
991,1,-82172.00,-102182.00
991,2,-81838.00,-102182.00
991,3,-81820.00,-102182.00
991,4,-83222.00,-102182.00
991,5,-81190.00,-102182.00
991,6,-81740.00,-102182.00
991,7,-81422.00,-102182.00
991,8,-82166.00,-102182.00
991,9,-83710.00,-102182.00
991,10,-82862.00,-102182.00
991,11,-82842.00,-102182.00
991,12,-83992.00,-102182.00
991,13,-82990.00,-102182.00
991,14,-84754.00,-102182.00
991,15,-83000.00,-102182.00
991,16,-83630.00,-102182.00
991,17,-83506.00,-102182.00
991,18,-80682.00,-102182.00
991,19,-84642.00,-102182.00
991,20,-81444.00,-102182.00
991,21,-82858.00,-102182.00
991,22,-83644.00,-102182.00
991,23,-82242.00,-102182.00
991,24,-81050.00,-102182.00
991,25,-83232.00,-102182.00
991,26,-80450.00,-102182.00
991,27,-79274.00,-102182.00
991,28,-81266.00,-102182.00
991,29,-83342.00,-102182.00
992,0,-90497.00,-112475.00
992,1,-91897.00,-112475.00
992,2,-93567.00,-112475.00
992,3,-93229.00,-112475.00
992,4,-94163.00,-112475.00
992,5,-93087.00,-112475.00
992,6,-92421.00,-112475.00
992,7,-94281.00,-112475.00
992,8,-91893.00,-112475.00
992,9,-93319.00,-112475.00
992,10,-92183.00,-112475.00
992,11,-93329.00,-112475.00
992,12,-93465.00,-112475.00
992,13,-94529.00,-112475.00
992,14,-93949.00,-112475.00
992,15,-91483.00,-112475.00
992,16,-92971.00,-112475.00
992,17,-93003.00,-112475.00
992,18,-92961.00,-112475.00
992,19,-92611.00,-112475.00
992,20,-92993.00,-112475.00
992,21,-94309.00,-112475.00
992,22,-93747.00,-112475.00
992,23,-91825.00,-112475.00
992,24,-93559.00,-112475.00
992,25,-95177.00,-112475.00
992,26,-95037.00,-112475.00
992,27,-93777.00,-112475.00
992,28,-94191.00,-112475.00
992,29,-92619.00,-112475.00
993,0,-77708.00,-96038.00
993,1,-82022.00,-96038.00
993,2,-82972.00,-96038.00
993,3,-82394.00,-96038.00
993,4,-81124.00,-96038.00
993,5,-84436.00,-96038.00
993,6,-83084.00,-96038.00
993,7,-84298.00,-96038.00
993,8,-82118.00,-96038.00
993,9,-83828.00,-96038.00
993,10,-84344.00,-96038.00
993,11,-82120.00,-96038.00
993,12,-84086.00,-96038.00
993,13,-84006.00,-96038.00
993,14,-81582.00,-96038.00
993,15,-81978.00,-96038.00
993,16,-81782.00,-96038.00
993,17,-83808.00,-96038.00
993,18,-83372.00,-96038.00
993,19,-82302.00,-96038.00
993,20,-82896.00,-96038.00
993,21,-83014.00,-96038.00
993,22,-84650.00,-96038.00
993,23,-81696.00,-96038.00
993,24,-83220.00,-96038.00
993,25,-82478.00,-96038.00
993,26,-84182.00,-96038.00
993,27,-83204.00,-96038.00
993,28,-83020.00,-96038.00
993,29,-82080.00,-96038.00
994,0,-32998.00,-41790.00
994,1,-36510.00,-41790.00
994,2,-37610.00,-41790.00
994,3,-37624.00,-41790.00
994,4,-38046.00,-41790.00
994,5,-37630.00,-41790.00
994,6,-37510.00,-41790.00
994,7,-38278.00,-41790.00
994,8,-37984.00,-41790.00
994,9,-36750.00,-41790.00
994,10,-37336.00,-41790.00
994,11,-36974.00,-41790.00
994,12,-36504.00,-41790.00
994,13,-37482.00,-41790.00
994,14,-37816.00,-41790.00
994,15,-36964.00,-41790.00
994,16,-37590.00,-41790.00
994,17,-38212.00,-41790.00
994,18,-37306.00,-41790.00
994,19,-37464.00,-41790.00
994,20,-36472.00,-41790.00
994,21,-37688.00,-41790.00
994,22,-37484.00,-41790.00
994,23,-37396.00,-41790.00
994,24,-37782.00,-41790.00
994,25,-37982.00,-41790.00
994,26,-37734.00,-41790.00
994,27,-37460.00,-41790.00
994,28,-37356.00,-41790.00
994,29,-37040.00,-41790.00
995,0,-59225.00,-72707.00
995,1,-61695.00,-72707.00
995,2,-61133.00,-72707.00
995,3,-61695.00,-72707.00
995,4,-59099.00,-72707.00
995,5,-60957.00,-72707.00
995,6,-61809.00,-72707.00
995,7,-60559.00,-72707.00
995,8,-61639.00,-72707.00
995,9,-61485.00,-72707.00
995,10,-61677.00,-72707.00
995,11,-60897.00,-72707.00
995,12,-60525.00,-72707.00
995,13,-59459.00,-72707.00
995,14,-59325.00,-72707.00
995,15,-62053.00,-72707.00
995,16,-60573.00,-72707.00
995,17,-60817.00,-72707.00
995,18,-59883.00,-72707.00
995,19,-62153.00,-72707.00
995,20,-60835.00,-72707.00
995,21,-61711.00,-72707.00
995,22,-60609.00,-72707.00
995,23,-59141.00,-72707.00
995,24,-61981.00,-72707.00
995,25,-60491.00,-72707.00
995,26,-60271.00,-72707.00
